index,geometry,lat,lon,avation,brick_kiln,industrial,power,power_pm25,residential_scope1,residential_scope2,traffic,traffic_NOx,traffic_pm25,total_co2,total_pollutant
Mumbai_1169,"POLYGON ((72.87047145145019 19.12726901758304, 72.87047145145019 19.131512573357206, 72.86597987502958 19.131512573357206, 72.86597987502958 19.12726901758304, 72.87047145145019 19.12726901758304))",19.12939079547012,72.86822566323988,,,,8070.268,,1288.267,17030.237,420.936,1.444,0.058,9779.471,1.502
Mumbai_1170,"POLYGON ((72.87047145145019 19.131512573357206, 72.87047145145019 19.135756020106214, 72.86597987502958 19.135756020106214, 72.86597987502958 19.131512573357206, 72.87047145145019 19.131512573357206))",19.13363429673171,72.86822566323988,,,,7890.047,,1631.233,21564.181,469.321,1.658,0.068,9990.601,1.726
Mumbai_1171,"POLYGON ((72.87047145145019 19.135756020106214, 72.87047145145019 19.139999357809597, 72.86597987502958 19.139999357809597, 72.86597987502958 19.135756020106214, 72.87047145145019 19.135756020106214))",19.137877688957904,72.86822566323988,,,,7629.817,,2239.155,30088.551,479.173,1.448,0.058,10348.145,1.506
Mumbai_1172,"POLYGON ((72.87047145145019 19.139999357809597, 72.87047145145019 19.144242586446868, 72.86597987502958 19.144242586446868, 72.86597987502958 19.139999357809597, 72.87047145145019 19.139999357809597))",19.142120972128232,72.86822566323987,,,,4924.525,,21.036,282.645,78.143,0.269,0.0,5023.704,0.269
Mumbai_1173,"POLYGON ((72.87047145145019 19.144242586446868, 72.87047145145019 19.148485705997572, 72.86597987502958 19.148485705997572, 72.86597987502958 19.144242586446868, 72.87047145145019 19.144242586446868))",19.146364146222215,72.86822566323988,,,,3444.512,,12.224,166.752,78.143,0.269,0.0,3534.879,0.269
Mumbai_1174,"POLYGON ((72.87047145145019 19.148485705997572, 72.87047145145019 19.152728716441235, 72.86597987502958 19.152728716441235, 72.86597987502958 19.148485705997572, 72.87047145145019 19.148485705997572))",19.1506072112194,72.86822566323988,,,,3409.633,,8.293,112.894,59.728,0.195,0.0,3477.654,0.195
Mumbai_1175,"POLYGON ((72.87047145145019 19.152728716441235, 72.87047145145019 19.156971617757396, 72.86597987502958 19.156971617757396, 72.86597987502958 19.152728716441235, 72.87047145145019 19.152728716441235))",19.154850167099315,72.86822566323987,,,,3038.33,,7.149,98.018,63.999,0.242,0.0,3109.478,0.242
Mumbai_1176,"POLYGON ((72.87047145145019 19.156971617757396, 72.87047145145019 19.161214409925602, 72.86597987502958 19.161214409925602, 72.86597987502958 19.156971617757396, 72.87047145145019 19.156971617757396))",19.159093013841495,72.86822566323988,,,,3290.532,,23.445,321.35,145.8,0.522,0.0,3459.777,0.522
Mumbai_1177,"POLYGON ((72.87047145145019 19.161214409925602, 72.87047145145019 19.16545709292538, 72.86597987502958 19.16545709292538, 72.86597987502958 19.161214409925602, 72.87047145145019 19.161214409925602))",19.163335751425493,72.86822566323987,,,,2988.772,,5.176,70.492,189.389,0.583,0.0,3183.337,0.583
Mumbai_1178,"POLYGON ((72.87047145145019 19.16545709292538, 72.87047145145019 19.16969966673629, 72.86597987502958 19.16969966673629, 72.86597987502958 19.16545709292538, 72.87047145145019 19.16545709292538))",19.167578379830836,72.86822566323988,,,,4221.377,,569.023,7756.585,169.431,0.581,0.0,4959.831,0.581
