date,total,power,traffic,residential_scope1,residential_scope2,industrial,avation,city,traffic_NOx,traffic_pm25
2021-08-02,44732.611,36064.504,5810.893071602348,1032.464,32656.961,,,Mumbai,17.7916100479085,0.5427001828400672
2021-08-03,58091.39899999999,36980.501,5846.330691699093,13435.338,32752.102,,,Mumbai,18.04706793858105,0.5456074224005445
2021-08-04,51784.482,37518.392,5820.226260204776,6624.054,32853.951,,,Mumbai,18.11200448740017,0.5455330811081993
2021-08-05,49399.985,38933.772,5815.4361739408405,2830.427,33162.793,,,Mumbai,17.96943910337575,0.5442750506129393
2021-08-06,49610.628,39474.55,6113.722603857594,2101.677,33170.223,,,Mumbai,18.26522377689759,0.5654199844567611
2021-08-07,50965.049,40853.905,5616.8810078892275,2748.197,33338.223,,,Mumbai,17.16069374593936,0.5237444921430263
2021-08-08,50184.936,40840.398,4886.019144326121,2952.853,33483.218,,,Mumbai,14.449996467522691,0.4526538207113208
2021-08-09,51624.19700000001,41545.997,6067.144827916178,2106.83,33621.969,,,Mumbai,17.885497239726377,0.5581972271632006
2021-08-10,51736.93,41508.882,6182.2162673669645,2106.83,33480.224,,,Mumbai,18.521187696960794,0.5727411579149031
2021-08-11,52312.15899999999,41690.503,6216.766649950525,2455.666,33465.866,,,Mumbai,18.59745890703683,0.5760024233477701
2021-08-12,52842.35600000001,42219.561,6185.69056844589,2506.353,33580.157,,,Mumbai,18.443476837340764,0.5706133555723153
2021-08-13,55378.604,42520.046,6077.3622328727415,4878.67,33684.88,,,Mumbai,17.951387762873182,0.5579641431045668
2021-08-14,51493.925,41554.141,5496.3821755675635,2735.581,33684.681,,,Mumbai,16.452600363950936,0.5059290361079214
2021-08-15,46999.42800000001,40524.785,4790.050957393365,205.684,33646.545,,,Mumbai,14.012055108291538,0.439936098308746
2021-08-16,46685.552,38099.167,5917.699636172687,823.581,32910.349,,,Mumbai,17.057110286600818,0.5374382782007785
2021-08-17,51246.654,43407.568,5979.015122204062,0.0,34022.384,,,Mumbai,17.467515495015697,0.5447092126704097
2021-08-18,50749.705,42749.243,6095.16051271815,0.0,34031.901,,,Mumbai,18.056487374777475,0.5590698177494231
2021-08-19,49513.021,41647.47,5952.022320651007,59.554,33889.58,,,Mumbai,17.417042847761728,0.5422428439997391
2021-08-20,49555.943,41171.037,6045.18009832173,453.112,33624.124,,,Mumbai,17.842208610795744,0.5533831240677576
2021-08-21,47627.389,40234.251,5634.06902577114,0.0,33623.76,,,Mumbai,17.02299751872075,0.5212050402530362
2021-08-22,45189.875,38454.161,4955.409722558523,235.754,34204.564,,,Mumbai,14.607478560771044,0.45630551366812033
2021-08-23,50669.72,40186.284,6033.67308686055,2558.134,33932.213,,,Mumbai,17.709950657303033,0.5541282599224507
2021-08-24,65481.613,40702.681,6097.793824695436,16775.972,33846.97,,,Mumbai,18.148108273173143,0.5627594452825894
2021-08-25,51741.261,41011.022,6119.605520977237,2699.585,33877.59,,,Mumbai,18.241890517642204,0.5652612081831685
2021-08-26,51855.158,41295.957,6113.479609596945,2536.464,33905.298,,,Mumbai,18.21544590453581,0.5642345878604533
2021-08-27,52780.547000000006,41856.788,6185.22062488124,2799.173,33582.149,,,Mumbai,18.257364147565575,0.5684419641654079
2021-08-28,49044.547,41505.249,5532.024028258062,291.039,33645.915,,,Mumbai,16.70475681412394,0.5127146909127325
2021-08-29,51532.488000000005,40063.3,4848.628379018322,5121.79,34126.109,,,Mumbai,14.370319070433297,0.4472398241759643
2021-08-30,49967.726,40719.485,5564.112296048691,1953.497,34429.309,,,Mumbai,15.590504510739803,0.4977397343937034
2021-08-31,47954.27,40203.556,5922.951376704932,0.0,34359.102,,,Mumbai,16.862741063980636,0.5340425383606409
2021-09-01,48347.58,39810.92,5060.742318312938,1893.41,34178.456,,,Mumbai,17.75108442930863,0.4985310082176294
2021-09-02,47852.039,40420.192,5147.7154691204905,669.708,34028.719,,,Mumbai,18.01296090688242,0.5083070196394455
2021-09-03,49177.718,40188.358,5223.167669744664,2123.209,34035.921,,,Mumbai,18.16070218351881,0.5144173571269677
2021-09-04,49670.721,38495.434,4883.630119594828,4766.958,33985.257,,,Mumbai,17.096916082509026,0.4821825068683725
2021-09-05,43627.033,38068.148,4246.14134542731,0.072,34165.435,,,Mumbai,14.494814458969909,0.4170578845152539
2021-09-06,48454.858,39446.147,5632.636278087526,1602.758,34170.01,,,Mumbai,17.687999621900815,0.531123813845
2021-09-07,45929.908,37858.57,6124.262922593762,0.0,33791.169,,,Mumbai,18.29651782995405,0.5663103033631791
