city,epsilon,od_id,method,distance_km,actual_CO2_cost,hotspot_cost,pollutant_cost,top10_hotspot_cells,nodes,CO2_reduction_pct_vs_shortest,distance_penalty_pct_vs_shortest,hotspot_reduction_pct_vs_shortest,top10_reduction_pct_vs_shortest,policy_violation_pct,operational_utility_score,runtime_seconds,consensus_utility,agent_disagreement,consensus_stability,cara_route_utility,policy_score
Delhi,0.05,58,MultiAgent_NoNegotiation,15.372049067529305,150.50783457671363,5.185431119920714,7.497980673934592,0,23,88.54772708729517,3.664270463974204,53.80125737293822,,0.0,108.11981484581587,0.0003679000001284294,,,,,
Delhi,0.05,59,CARA_Full,10.56489116268378,1323.237234131373,7.855252725470763,8.925501734390485,1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.9650740999932168,0.5119223697828792,0.46443444457979194,0.5355655554202081,0.4747676142164958,1.0
Delhi,0.05,59,ShortestPath,10.56489116268378,1323.237234131373,7.855252725470763,8.925501734390485,1,21,0.0,0.0,0.0,0.0,0.0,0.0,1.1299998732283711e-05,,,,,
Delhi,0.05,59,CO2_Dijkstra,14.791597549578206,295.2933903375153,5.110833746283449,9.583956888007929,0,29,77.68401744443368,40.00709824464224,34.93737343788442,100.0,35.00709824464224,-264.91827828304656,8.199996955227107e-06,,,,,
Delhi,0.05,59,AStar_EcoRouting,12.165131099953362,344.8181561882025,5.082972001982161,7.913649033696733,0,23,73.94132002228949,15.14677162905174,35.292062781117714,100.0,10.14677162905174,-19.880364877669052,9.200004569720477e-06,,,,,
Delhi,0.05,59,Weighted_EcoRouting,12.165131099953362,344.8181561882025,5.082972001982161,7.913649033696733,0,23,73.94132002228949,15.14677162905174,35.292062781117714,100.0,10.14677162905174,-19.880364877669052,1.0100004146806896e-05,,,,,
Delhi,0.05,59,RandomForest_EcoRoute,12.67793292904234,326.9524845483755,5.078022794846383,8.447206392467793,0,25,75.29146882244434,20.000601367499442,35.355067846756526,100.0,15.000601367499442,-67.03701092917181,8.199996955227107e-06,,,,,
Delhi,0.05,59,GradientBoost_EcoRoute,12.67793292904234,326.9524845483755,5.078022794846383,8.447206392467793,0,25,75.29146882244434,20.000601367499442,35.355067846756526,100.0,15.000601367499442,-67.03701092917181,8.09999619377777e-06,,,,,
Delhi,0.05,59,XGBoost_EcoRoute,12.67793292904234,326.9524845483755,5.078022794846383,8.447206392467793,0,25,75.29146882244434,20.000601367499442,35.355067846756526,100.0,15.000601367499442,-67.03701092917181,7.90000194683671e-06,,,,,
Delhi,0.05,59,StaticDT_Routing,12.165131099953362,344.8181561882025,5.082972001982161,7.913649033696733,0,23,73.94132002228949,15.14677162905174,35.292062781117714,100.0,10.14677162905174,-19.880364877669052,8.09999619377777e-06,,,,,
Delhi,0.05,59,PredictiveDT_Routing,12.165131099953362,344.8181561882025,5.082972001982161,7.913649033696733,0,23,73.94132002228949,15.14677162905174,35.292062781117714,100.0,10.14677162905174,-19.880364877669052,8.100003469735384e-06,,,,,
Delhi,0.05,59,SingleAgent_Routing,12.67793292904234,326.9524845483755,5.078022794846383,8.447206392467793,0,25,75.29146882244434,20.000601367499442,35.355067846756526,100.0,15.000601367499442,-67.03701092917181,9.599993063602597e-06,,,,,
Delhi,0.05,59,MultiAgent_NoNegotiation,12.165131099953362,344.8181561882025,5.082972001982161,7.913649033696733,0,23,73.94132002228949,15.14677162905174,35.292062781117714,100.0,10.14677162905174,-19.880364877669052,0.00037569999403785914,,,,,
Delhi,0.05,60,CARA_Full,17.43327900598963,3491.5655693808944,16.021450693756194,15.74325445986125,4,30,4.582150711764932,0.0008209809516198165,8.606750124819772,0.0,0.0,8.883883812271577,2.976120199993602,0.736564350181356,0.40733486670984154,0.5926651332901585,0.7039775608445686,1.0
Delhi,0.05,60,ShortestPath,17.433135883264757,3659.237339162497,17.530234142715564,16.34050730921705,4,30,0.0,0.0,0.0,0.0,0.0,0.0,1.4299999747890979e-05,,,,,
Delhi,0.05,60,CO2_Dijkstra,22.070991991129556,1839.3666184778558,14.732699454905845,17.137128344895938,0,41,49.733607088223515,26.60368242937285,15.958341828378797,100.0,21.60368242937285,-168.32404629131557,3.6999990697950125e-06,,,,,
Delhi,0.05,60,AStar_EcoRouting,17.43327900598963,3491.5655693808944,16.021450693756194,15.74325445986125,4,30,4.582150711764932,0.0008209809516198165,8.606750124819772,0.0,0.0,8.883883812271577,4.29999636253342e-06,,,,,
Delhi,0.05,60,Weighted_EcoRouting,17.43327900598963,3491.5655693808944,16.021450693756194,15.74325445986125,4,30,4.582150711764932,0.0008209809516198165,8.606750124819772,0.0,0.0,8.883883812271577,4.5000051613897085e-06,,,,,
Delhi,0.05,60,RandomForest_EcoRoute,22.070991991129556,1839.3666184778558,14.732699454905845,17.137128344895938,0,41,49.733607088223515,26.60368242937285,15.958341828378797,100.0,21.60368242937285,-168.32404629131557,3.4999975468963385e-06,,,,,
Delhi,0.05,60,GradientBoost_EcoRoute,22.070991991129556,1839.3666184778558,14.732699454905845,17.137128344895938,0,41,49.733607088223515,26.60368242937285,15.958341828378797,100.0,21.60368242937285,-168.32404629131557,3.4999975468963385e-06,,,,,
Delhi,0.05,60,XGBoost_EcoRoute,22.070991991129556,1839.3666184778558,14.732699454905845,17.137128344895938,0,41,49.733607088223515,26.60368242937285,15.958341828378797,100.0,21.60368242937285,-168.32404629131557,3.5999983083456755e-06,,,,,
Delhi,0.05,60,StaticDT_Routing,17.43327900598963,3491.5655693808944,16.021450693756194,15.74325445986125,4,30,4.582150711764932,0.0008209809516198165,8.606750124819772,0.0,0.0,8.883883812271577,3.7999998312443495e-06,,,,,
Delhi,0.05,60,PredictiveDT_Routing,21.7077808248873,1841.0777657221422,14.796394945490581,17.137128344895938,0,41,49.686844687053934,24.520229580302093,15.594995337589317,100.0,19.520229580302093,-147.71795344717233,3.5999983083456755e-06,,,,,
Delhi,0.05,60,SingleAgent_Routing,22.070991991129556,1839.3666184778558,14.732699454905845,17.137128344895938,0,41,49.733607088223515,26.60368242937285,15.958341828378797,100.0,21.60368242937285,-168.32404629131557,4.599998646881431e-06,,,,,
Delhi,0.05,60,MultiAgent_NoNegotiation,17.43327900598963,3491.5655693808944,16.021450693756194,15.74325445986125,4,30,4.582150711764932,0.0008209809516198165,8.606750124819772,0.0,0.0,8.883883812271577,0.0001875000016298145,,,,,
Delhi,0.05,61,CARA_Full,18.93493968873677,2510.020700390043,20.097423191278494,19.979549677898913,1,40,0.0,0.0,0.0,0.0,0.0,0.0,3.802765000000363,0.45311939120968686,0.5146835029359836,0.48531649706401636,0.41194471097480817,1.0
Delhi,0.05,61,ShortestPath,18.93493968873677,2510.020700390043,20.097423191278494,19.979549677898913,1,40,0.0,0.0,0.0,0.0,0.0,0.0,7.90000194683671e-06,,,,,
Delhi,0.05,61,CO2_Dijkstra,28.05073244711818,903.4979317745061,12.06875619425173,17.084591798810703,0,46,64.00436332520654,48.142708179861984,39.94873830646556,100.0,43.142708179861984,-357.4483493201805,3.6000055843032897e-06,,,,,
Delhi,0.05,61,AStar_EcoRouting,22.465993991075006,1081.3558089346134,13.034489593657085,15.629419598612483,0,39,56.918450562317005,18.64835251859104,35.14347849671818,100.0,13.64835251859104,-71.9933353752343,4.2000028770416975e-06,,,,,
Delhi,0.05,61,Weighted_EcoRouting,22.465993991075006,1081.3558089346134,13.034489593657085,15.629419598612483,0,39,56.918450562317005,18.64835251859104,35.14347849671818,100.0,13.64835251859104,-71.9933353752343,4.599998646881431e-06,,,,,
Delhi,0.05,61,RandomForest_EcoRoute,24.586645605797678,935.0936555997911,12.444951684836472,16.247819623389493,0,43,62.74557992870407,29.84802703344633,38.07687897900712,100.0,24.84802703344633,-176.69625091625565,3.9000005926936865e-06,,,,,
Delhi,0.05,61,GradientBoost_EcoRoute,24.586645605797678,935.0936555997911,12.444951684836472,16.247819623389493,0,43,62.74557992870407,29.84802703344633,38.07687897900712,100.0,24.84802703344633,-176.69625091625565,3.6000055843032897e-06,,,,,
Delhi,0.05,61,XGBoost_EcoRoute,24.586645605797678,935.0936555997911,12.444951684836472,16.247819623389493,0,43,62.74557992870407,29.84802703344633,38.07687897900712,100.0,24.84802703344633,-176.69625091625565,3.7000063457526267e-06,,,,,
Delhi,0.05,61,StaticDT_Routing,22.465993991075006,1081.3558089346134,13.034489593657085,15.629419598612483,0,39,56.918450562317005,18.64835251859104,35.14347849671818,100.0,13.64835251859104,-71.9933353752343,3.5999983083456755e-06,,,,,
Delhi,0.05,61,PredictiveDT_Routing,24.586645605797678,935.0936555997911,12.444951684836472,16.247819623389493,0,43,62.74557992870407,29.84802703344633,38.07687897900712,100.0,24.84802703344633,-176.69625091625565,3.7000063457526267e-06,,,,,
Delhi,0.05,61,SingleAgent_Routing,28.05073244711818,903.4979317745061,12.06875619425173,17.084591798810703,0,46,64.00436332520654,48.142708179861984,39.94873830646556,100.0,43.142708179861984,-357.4483493201805,4.900000931229442e-06,,,,,
Delhi,0.05,61,MultiAgent_NoNegotiation,22.829368711612474,1028.9421981911698,12.866916501486621,15.544316774033692,0,39,59.006625003878334,20.567422378388994,35.9772823658788,100.0,15.567422378388994,-88.6789575970722,0.00018369999452261254,,,,,
Delhi,0.05,62,CARA_Full,19.61564839018777,3083.067235075811,20.72112239841427,20.506860133795836,0,40,0.0,0.0,0.0,,0.0,0.0,5.62056590001157,0.5649899833944279,0.47292351389467496,0.527076486105325,0.5271561022828538,1.0
Delhi,0.05,62,ShortestPath,19.61564839018777,3083.067235075811,20.72112239841427,20.506860133795836,0,40,0.0,0.0,0.0,,0.0,0.0,1.3799995940644294e-05,,,,,
Delhi,0.05,62,CO2_Dijkstra,56.827104206288105,380.04820046764604,13.466879335976232,27.853214816650187,0,87,87.67304857500777,189.70291002317532,35.00892916395873,,184.70291002317532,-1751.851587074766,8.800001523923129e-06,,,,,
Delhi,0.05,62,AStar_EcoRouting,23.17763557296987,1579.312446054949,14.828351090188304,17.431497770069367,0,44,48.77463494512099,18.15890615455717,28.43847545959635,,13.158906154557169,-78.59518887065252,9.400006092619151e-06,,,,,
Delhi,0.05,62,Weighted_EcoRouting,23.17763557296987,1579.312446054949,14.828351090188304,17.431497770069367,0,44,48.77463494512099,18.15890615455717,28.43847545959635,,13.158906154557169,-78.59518887065252,1.069999416358769e-05,,,,,
Delhi,0.05,62,RandomForest_EcoRoute,25.034740128946478,1170.1507730169078,14.174962834489596,17.703211719524273,0,47,62.04588859742676,27.626370696313423,31.591722871274737,,22.626370696313423,-158.4219569300701,8.600000001024455e-06,,,,,
Delhi,0.05,62,GradientBoost_EcoRoute,25.034740128946478,1170.1507730169078,14.174962834489596,17.703211719524273,0,47,62.04588859742676,27.626370696313423,31.591722871274737,,22.626370696313423,-158.4219569300701,8.000002708286047e-06,,,,,
Delhi,0.05,62,XGBoost_EcoRoute,25.034740128946478,1170.1507730169078,14.174962834489596,17.703211719524273,0,47,62.04588859742676,27.626370696313423,31.591722871274737,,22.626370696313423,-158.4219569300701,8.300004992634058e-06,,,,,
Delhi,0.05,62,StaticDT_Routing,23.17763557296987,1579.312446054949,14.828351090188304,17.431497770069367,0,44,48.77463494512099,18.15890615455717,28.43847545959635,,13.158906154557169,-78.59518887065252,8.300004992634058e-06,,,,,
Delhi,0.05,62,PredictiveDT_Routing,25.034740128946478,1170.1507730169078,14.174962834489596,17.703211719524273,0,47,62.04588859742676,27.626370696313423,31.591722871274737,,22.626370696313423,-158.4219569300701,8.299997716676444e-06,,,,,
Delhi,0.05,62,SingleAgent_Routing,25.034740128946478,1170.1507730169078,14.174962834489596,17.703211719524273,0,47,62.04588859742676,27.626370696313423,31.591722871274737,,22.626370696313423,-158.4219569300701,9.60000033956021e-06,,,,,
Delhi,0.05,62,MultiAgent_NoNegotiation,25.034740128946478,1170.1507730169078,14.174962834489596,17.703211719524273,0,47,62.04588859742676,27.626370696313423,31.591722871274737,,22.626370696313423,-158.4219569300701,0.00037599999632220715,,,,,
Delhi,0.05,63,CARA_Full,44.416466853759154,8546.640129291978,48.66794474727454,46.155896927651156,6,85,0.0,0.0,0.0,0.0,0.0,0.0,46.45677980000619,0.46131367814150026,0.5077204140977173,0.4922795859022827,0.42069604501368285,1.0
Delhi,0.05,63,ShortestPath,44.416466853759154,8546.640129291978,48.66794474727454,46.155896927651156,6,85,0.0,0.0,0.0,0.0,0.0,0.0,1.2200005585327744e-05,,,,,
Delhi,0.05,63,CO2_Dijkstra,70.40679450499415,1825.9375423427234,24.52047200198216,39.31941897918735,0,111,78.63560984526924,58.51507220690906,49.616791649383686,100.0,53.51507220690906,-441.7067163991295,9.199997293762863e-06,,,,,
