city,epsilon,od_id,candidate_routes,chosen_candidate_rank,consensus_utility,agent_disagreement,consensus_stability,cara_route_utility,policy_score,generation_time_seconds,negotiation_time_seconds,total_decision_time_seconds
Delhi,0.1,9,29,26,0.9243107341411418,0.08375435873419615,0.9162456412658039,0.9176103854424061,1.0,3.8808038999995915,0.0021157000010134652,3.882919600000605
Delhi,0.1,10,27,0,0.5,0.5477225575051661,0.4522774424948339,0.4561821953995867,1.0,1.796089600000414,0.0020884999976260588,1.7981780999980401
Delhi,0.1,11,30,0,0.4712676664567488,0.49752728956020786,0.5024727104397921,0.43146548329193213,1.0,4.346387900004629,0.0020996000021114014,4.3484875000067404
Delhi,0.1,12,28,27,0.8393392622428965,0.25260653929814575,0.7473934607018542,0.8191307390990448,1.0,10.060134999999718,0.0022031999978935346,10.062338199997612
Delhi,0.1,13,30,0,0.47556374799707646,0.4949701943088808,0.5050298056911192,0.435966132452366,1.0,11.073143699999491,0.002103200000419747,11.075246899999911
Delhi,0.1,14,29,0,0.4566122680370158,0.5111300704211532,0.4888699295788468,0.41572186240332354,1.0,13.478812300003483,0.0024522999956388958,13.481264599999122
Delhi,0.1,15,25,9,0.9665511913255498,0.27211848237082786,0.7278815176291722,0.9447817127358835,1.0,0.13003659999958472,0.002103200000419747,0.13213980000000447
Delhi,0.1,16,30,0,0.5035525245213872,0.47563158920272813,0.5243684107972719,0.46550199738516895,1.0,2.3020174999983283,0.0020761999985552393,2.3040936999968835
Delhi,0.1,17,29,0,0.5302951647095668,0.5216832383654287,0.47831676163457126,0.48856050564033254,1.0,1.7915202000003774,0.002068099995085504,1.7935882999954629
Delhi,0.1,18,27,26,0.9557580025275124,0.056419530820155044,0.943580469179845,0.9512444400619,1.0,0.09532519999629585,0.0019376999989617616,0.09726289999525761
Delhi,0.1,19,30,29,0.8613161777265075,0.12552182121770467,0.8744781787822953,0.8512744320290911,1.0,20.975667200000316,0.005500300001585856,20.981167500001902
Delhi,0.1,20,30,0,0.45,0.5163977794943223,0.4836022205056777,0.40868817764045423,1.0,12.432471300002362,0.004670499998610467,12.437141800000973
Delhi,0.1,21,27,0,0.4666666666666667,0.4906533814626582,0.5093466185373419,0.42741439614965404,1.0,0.9419312000027276,0.003925500001059845,0.9458567000037874
Delhi,0.1,22,27,26,0.9653843649841967,0.044108636172337325,0.9558913638276627,0.9618556740904097,1.0,0.4081633999958285,0.004477200003748294,0.4126405999995768
Delhi,0.1,23,25,11,0.9999231808262213,0.000156806481850111,0.9998431935181499,0.9999106363076733,1.0,0.04923319999943487,0.003809599998930935,0.05304279999836581
Delhi,0.1,24,29,0,0.613846019729558,0.40748665801566075,0.5925133419843392,0.5812470870883051,1.0,2.3589205000025686,0.0038841999994474463,2.362804700002016
Delhi,0.1,25,29,28,0.8795686005889105,0.11797193110424804,0.8820280688957519,0.8701308461005707,1.0,15.741000500005612,0.0038044999964768067,15.744805000002088
Delhi,0.1,26,28,26,0.8544535781448899,0.1323969350815759,0.8676030649184241,0.8438618233383638,1.0,4.206632999994326,0.004096399999980349,4.210729399994307
Delhi,0.1,27,28,26,0.8723872491449555,0.11804815063734647,0.8819518493626535,0.8629433970939677,1.0,1.7269779999987804,0.005977499997243285,1.7329554999960237
Delhi,0.1,28,29,0,0.5028711491864274,0.4504261253101944,0.5495738746898056,0.46683705916161183,1.0,8.57137839999632,0.003868300002068281,8.575246699998388
Delhi,0.1,29,29,26,0.8994006043649678,0.08936512748083277,0.9106348725191672,0.8922513941665012,1.0,9.702783200002159,0.004858600004808977,9.707641800006968
Delhi,0.1,30,30,0,0.48694676269162507,0.4702753806552531,0.5297246193447469,0.4493247322392048,1.0,32.819160699997155,0.006632999997236766,32.82579369999439
Delhi,0.1,31,27,26,0.8134834158373792,0.1679421249412809,0.8320578750587191,0.8000480458420767,1.0,0.7690702000036254,0.003947700002754573,0.7730179000063799
Delhi,0.1,32,30,0,0.4664515226327628,0.49768649148751,0.50231350851249,0.42663660331376196,1.0,19.878253399998357,0.004940200000419281,19.883193599998776
Delhi,0.1,33,26,0,0.8741131178289516,0.13753625799736416,0.8624637420026359,0.8631102171891625,1.0,0.06442320000496693,0.0036344000036478974,0.06805760000861483
Delhi,0.1,34,29,26,0.923761395050365,0.07338820420875497,0.926611795791245,0.9178903387136647,1.0,2.39354469999671,0.0038549999953829683,2.397399699992093
Delhi,0.1,35,29,0,0.4675179558852434,0.49628889298216067,0.5037111070178393,0.42781484444667056,1.0,33.8582607999997,0.0038179999974090606,33.86207879999711
Delhi,0.1,36,29,28,0.7889325886124205,0.22171691620828532,0.7782830837917147,0.7711952353157577,1.0,0.3425366000010399,0.003795700002228841,0.34633230000326876
Delhi,0.1,37,30,26,0.8971129450022788,0.10033539278288135,0.8996646072171186,0.8890861135796483,1.0,1.4717842000027304,0.003773299999011215,1.4755575000017416
Delhi,0.1,38,30,29,0.8850310131030562,0.17195062386173524,0.8280493761382648,0.8712749631941173,1.0,8.230894499996793,0.0038677999982610345,8.234762299995054
Delhi,0.1,39,29,28,0.7850453666129716,0.1919674770585296,0.8080325229414704,0.7696879684482892,1.0,4.087834700003441,0.0038457999980892055,4.09168050000153
Delhi,0.1,40,29,28,0.9444624139325508,0.06257059714537165,0.9374294028546284,0.9394567661609211,1.0,14.212227600000915,0.0038677999982610345,14.216095399999176
Delhi,0.1,41,28,26,0.9621661567433855,0.03451727579238909,0.9654827242076109,0.9594047746799943,1.0,22.869407999998657,0.0037830000001122244,22.87319099999877
Delhi,0.1,42,29,26,0.7429747329014644,0.24605674725641893,0.7539432527435811,0.7232901931209509,1.0,14.256302399997367,0.005173999998078216,14.261476399995445
Delhi,0.1,43,30,0,0.511248611831197,0.45422482224887895,0.545775177751121,0.47491062605128664,1.0,28.725661099997524,0.003842600002826657,28.72950370000035
Delhi,0.1,44,28,26,0.9492066379349611,0.0658704631160682,0.9341295368839317,0.9439370008856757,1.0,25.95197989999724,0.003797999997914303,25.955777899995155
Delhi,0.1,45,29,0,0.4772150545483889,0.49329413163804425,0.5067058683619557,0.4377515240173454,1.0,17.65486790000432,0.0037568000043393113,17.65862470000866
Delhi,0.1,46,29,26,0.8919036653317933,0.13703155103709627,0.8629684489629037,0.8809411412488256,1.0,4.905032700000447,0.00403070000174921,4.909063400002196
Delhi,0.1,47,27,26,0.7667064750149116,0.3110336377282058,0.6889663622717942,0.7418237839966552,1.0,1.9510758000033093,0.007641399999556597,1.9587172000028659
Delhi,0.1,48,28,26,0.8545260564417059,0.2662237173867216,0.7337762826132783,0.8332281590507682,1.0,0.41145440000400413,0.005916800000704825,0.41737120000470895
Delhi,0.1,49,28,26,0.8898929777361227,0.20154478203095633,0.7984552179690436,0.8737693951736463,1.0,1.4168981000038912,0.0037865000049350783,1.4206846000088262
Delhi,0.1,50,28,0,0.4629147296995836,0.5059076055038643,0.49409239449613573,0.42244212125927444,1.0,18.760010999998485,0.003802699997322634,18.763813699995808
Delhi,0.1,51,27,0,0.5277856822816973,0.48294803913603124,0.5170519608639688,0.4891498391508148,1.0,5.908110899996245,0.003860800003167242,5.9119716999994125
Delhi,0.1,52,29,28,0.8199480982023137,0.16966917564797904,0.830330824352021,0.8063745641504754,1.0,16.96288999999524,0.003910699997504707,16.966800699992746
Delhi,0.1,53,29,28,0.904672121505236,0.15667424223447055,0.8433257577655294,0.8921381821264783,1.0,21.12405110000691,0.01683680000132881,21.140887900008238
Delhi,0.1,54,29,28,0.9343367433532906,0.10693657956674926,0.8930634204332507,0.9257818169879507,1.0,14.388761199996225,0.0037937999950372614,14.392554999991262
Delhi,0.1,55,28,0,0.45,0.5163977794943223,0.4836022205056777,0.40868817764045423,1.0,0.42190649999974994,0.0038756000067223795,0.4257821000064723
Delhi,0.1,56,27,26,0.9581918266059837,0.0634850596929953,0.9365149403070047,0.953113021830544,1.0,5.004309399999329,0.00379399999656016,5.008103399995889
Delhi,0.1,57,30,0,0.48396545997851115,0.484292048865524,0.515707951134476,0.4452220960692692,1.0,26.626953799997864,0.00406440000369912,26.631018200001563
Delhi,0.1,58,27,26,0.9000245185852022,0.17544700943178548,0.8245529905682145,0.8859887578306593,1.0,1.7591372000024421,0.00453630000265548,1.7636735000050976
Delhi,0.1,59,29,28,0.8291838214632408,0.1573836557140877,0.8426163442859123,0.8165931290061138,1.0,0.9071156999998493,0.004607800001394935,0.9117235000012442
Delhi,0.1,60,28,26,0.7365643501813561,0.40733486670984154,0.5926651332901585,0.7039775608445689,1.0,4.122368900003494,0.0038155000002007,4.1261844000036945
Delhi,0.1,61,29,0,0.4531193912096869,0.5146835029359836,0.48531649706401636,0.4119447109748082,1.0,5.709932500001742,0.0038204000011319295,5.7137529000028735
Delhi,0.1,62,29,0,0.564404274113077,0.4726707893250288,0.5273292106749712,0.5265906109670747,1.0,5.614867999996932,0.004030600000987761,5.6188985999979195
Delhi,0.1,63,30,0,0.4613117506830146,0.5077239095830403,0.49227609041695974,0.4206938379163714,1.0,46.656206399995426,0.0037977000029059127,46.66000409999833
Delhi,0.1,64,30,0,0.47656319571922257,0.4853543468295347,0.5146456531704653,0.4377348479728598,1.0,9.192592599996715,0.004230400001688395,9.196822999998403
Delhi,0.1,65,28,27,0.8102006357347901,0.1703117591225076,0.8296882408774924,0.7965756950049895,1.0,6.59348129999853,0.004298899999412242,6.597780199997942
Delhi,0.1,66,30,0,0.4685221192956512,0.49972757128646383,0.5002724287135362,0.4285439135927341,1.0,20.749940399997286,0.0037974000006215647,20.753737799997907
Delhi,0.1,67,30,0,0.48682553403932455,0.470168715352289,0.529831284647711,0.4492120368111414,1.0,9.407200800000282,0.009692499996162951,9.416893299996445
Delhi,0.1,68,28,26,0.8518832578521336,0.15138249121282957,0.8486175087871705,0.8397726585551072,1.0,2.556352899999183,0.003809599998930935,2.560162499998114
