city,epsilon,od_id,candidate_routes,generation_time_seconds,negotiation_time_seconds,total_CARA_time_seconds
Delhi,0.15,35,29,32.893350800004555,0.004229400001349859,32.897580200005905
Delhi,0.15,36,29,0.3719472000011592,0.003839099998003803,0.375786299999163
Delhi,0.15,37,30,1.3791033000015887,0.0037585999962175265,1.3828618999978062
Delhi,0.15,38,30,7.503079499998421,0.0060901999968336895,7.509169699995255
Delhi,0.15,39,29,3.7804751000003307,0.0043634000030579045,3.7848385000033886
Delhi,0.15,40,30,13.624536499999522,0.0037926000004517846,13.628329099999974
Delhi,0.15,41,28,23.268445900001097,0.0037956999949528836,23.27224159999605
Delhi,0.15,42,28,14.23130410000158,0.003966800002672244,14.235270900004252
Delhi,0.15,43,30,28.852135799999814,0.004051000003528316,28.856186800003343
Delhi,0.15,44,28,25.574223700001312,0.0037871999957133085,25.578010899997025
Delhi,0.15,45,29,17.507380200004263,0.003796099997998681,17.511176300002262
Delhi,0.15,46,30,4.793239099999482,0.0073779999947873875,4.80061709999427
Delhi,0.15,47,27,1.892593599994143,0.003921700001228601,1.8965152999953716
Delhi,0.15,48,28,0.3984368000019458,0.0038165999940247275,0.40225339999597054
Delhi,0.15,49,28,1.4023841000016546,0.003794299998844508,1.406178400000499
Delhi,0.15,50,28,18.583380500000203,0.004111499998543877,18.587491999998747
Delhi,0.15,51,28,5.80228409999836,0.0038999000025796704,5.80618400000094
Delhi,0.15,52,29,17.111614599998575,0.004210999999486376,17.11582559999806
Delhi,0.15,53,29,20.593002300003718,0.00451670000620652,20.597519000009925
Delhi,0.15,54,29,14.133487300001434,0.003784799999266397,14.1372721000007
Delhi,0.15,55,28,0.4384499999941909,0.003850000000966247,0.4422999999951571
Delhi,0.15,56,27,5.044667100002698,0.0038531000027433038,5.048520200005441
Delhi,0.15,57,30,27.019249400000263,0.0038072000024840236,27.023056600002747
Delhi,0.15,58,27,1.777494599999045,0.004580199994961731,1.7820747999940068
Delhi,0.15,59,28,0.930896699996083,0.003925999997591134,0.9348226999936742
Delhi,0.15,60,28,4.151961600000504,0.0037783000007038936,4.155739900001208
Delhi,0.15,61,29,5.664398799999617,0.0038128000014694408,5.6682116000010865
Delhi,0.15,62,29,5.764052400001674,0.005486800000653602,5.769539200002328
Delhi,0.15,63,30,45.74801260000095,0.003786700006457977,45.751799300007406
Delhi,0.15,64,29,8.76232909999817,0.006657700003415812,8.768986800001585
Delhi,0.15,65,28,6.665852600002836,0.0038067999994382262,6.669659400002274
Delhi,0.15,66,30,20.868183500002488,0.003928700003598351,20.872112200006086
Delhi,0.15,67,30,9.761472700003651,0.0038264999966486357,9.7652992000003
Delhi,0.15,68,27,2.434233399995719,0.004561299996566959,2.438794699992286
Delhi,0.15,69,29,5.486441699998977,0.0037874000045121647,5.490229100003489
Delhi,0.15,70,26,0.06278809999639634,0.003998899999714922,0.06678699999611126
Delhi,0.15,71,28,22.803999299998395,0.0063515000001643784,22.81035079999856
Delhi,0.15,72,28,3.960796699997445,0.0038912999953026883,3.964687999992748
Delhi,0.15,73,28,7.107912499996019,0.0038088000001152977,7.111721299996134
Delhi,0.15,74,29,14.56568270000571,0.0043436999985715374,14.57002640000428
Delhi,0.15,75,30,10.104931999994733,0.0038165000005392358,10.108748499995272
