city,epsilon,od_id,method,distance_km,actual_CO2_cost,hotspot_cost,pollutant_cost,top10_hotspot_cells,nodes,CO2_reduction_pct_vs_shortest,distance_penalty_pct_vs_shortest,hotspot_reduction_pct_vs_shortest,top10_reduction_pct_vs_shortest,policy_violation_pct,operational_utility_score,runtime_seconds
Delhi,0.05,5,SingleAgent_Routing,35.68154495341316,2428.9124990327155,22.004280227948456,26.362825198216083,0,65,67.13720875812493,32.01364777139356,42.854879260562754,100.0,27.013647771393558,-191.57182932552928,0.0
Delhi,0.05,5,StaticDT_Routing,33.610202798299596,2520.044808393516,22.812698216055498,26.331884910802795,0,64,65.90420342791784,24.350150183600793,40.755417562214035,100.0,19.350150183600793,-117.21958962698307,0.0
Delhi,0.05,6,CARA_Full,16.88208165720451,2952.214357156026,17.241266105054507,16.309096258671957,3,30,21.468065387517136,1.5530031093006924,11.137566720333437,25.0,0.0,23.93084252908247,0.0
Delhi,0.05,6,CARA_without_PredictionAgent,16.88208165720451,2952.214357156026,17.241266105054507,16.309096258671957,3,30,21.468065387517136,1.5530031093006924,11.137566720333437,25.0,0.0,23.93084252908247,0.0
Delhi,0.05,6,CARA_without_HotspotAgent,16.88208165720451,2952.214357156026,17.241266105054507,16.309096258671957,3,30,21.468065387517136,1.5530031093006924,11.137566720333437,25.0,0.0,23.93084252908247,0.0
Delhi,0.05,6,CARA_without_PollutantAgent,16.88208165720451,2952.214357156026,17.241266105054507,16.309096258671957,3,30,21.468065387517136,1.5530031093006924,11.137566720333437,25.0,0.0,23.93084252908247,0.0
Delhi,0.05,6,CARA_without_PolicyAgent,16.88208165720451,2952.214357156026,17.241266105054507,16.309096258671957,3,30,21.468065387517136,1.5530031093006924,11.137566720333437,25.0,0.0,23.93084252908247,0.0
Delhi,0.05,6,CARA_without_NegotiationAgent,16.625148308752376,3066.413223321672,17.367040386521307,16.07739098116948,5,29,18.43025823479411,0.007438192363599695,10.489319159682138,-25.0,0.0,23.66004142990798,0.0
Delhi,0.05,6,SingleAgent_Routing,20.23975251755434,2872.665460099663,16.51704658077304,17.07209489593657,4,36,23.584147767166392,21.750841636849767,14.870233959743823,0.0,16.750841636849767,-146.48915162145937,0.0
Delhi,0.05,6,StaticDT_Routing,16.625148308752376,3066.413223321672,17.367040386521307,16.07739098116948,5,29,18.43025823479411,0.007438192363599695,10.489319159682138,-25.0,0.0,23.66004142990798,0.0
Delhi,0.05,7,CARA_Full,44.97108783938391,2487.791924611423,28.624374380574825,33.78017529732411,0,84,5.135273750421106,6.069789664945795e-05,2.8478859079662495,,0.0,6.5590953086109325,0.0
Delhi,0.05,7,CARA_without_PredictionAgent,44.97108783938391,2487.791924611423,28.624374380574825,33.78017529732411,0,84,5.135273750421106,6.069789664945795e-05,2.8478859079662495,,0.0,6.5590953086109325,0.0
Delhi,0.05,7,CARA_without_HotspotAgent,44.97108783938391,2487.791924611423,28.624374380574825,33.78017529732411,0,84,5.135273750421106,6.069789664945795e-05,2.8478859079662495,,0.0,6.5590953086109325,0.0
Delhi,0.05,7,CARA_without_PollutantAgent,44.97108783938391,2487.791924611423,28.624374380574825,33.78017529732411,0,84,5.135273750421106,6.069789664945795e-05,2.8478859079662495,,0.0,6.5590953086109325,0.0
Delhi,0.05,7,CARA_without_PolicyAgent,60.658941865368654,563.500074894079,17.88395069375621,32.403400644202236,0,100,78.51255974520718,34.88439261402021,39.30125440941713,,29.884392614020207,-210.68073919028632,0.0
Delhi,0.05,7,CARA_without_NegotiationAgent,44.97108783938391,2487.791924611423,28.624374380574825,33.78017529732411,0,84,5.135273750421106,6.069789664945795e-05,2.8478859079662495,,0.0,6.5590953086109325,0.0
Delhi,0.05,7,SingleAgent_Routing,60.658941865368654,563.500074894079,17.88395069375621,32.403400644202236,0,100,78.51255974520718,34.88439261402021,39.30125440941713,,29.884392614020207,-210.68073919028632,0.0
Delhi,0.05,7,StaticDT_Routing,47.73491057276065,1358.1736950553113,21.654224479682856,30.345753840436107,0,86,48.209987135107546,6.145841339961866,26.50481511825405,,1.1458413399618657,40.00398129461591,0.0
